------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     3  0.000000000000E+00  0.000000000000E+00  4.972592538028E+00

------ Current Surface: Coil-Plasma separation =   1.000000000000E-01 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      0     0  1.405322324704E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
      0    -1  2.348982632058E-02 -1.993603917029E-02  0.000000000000E+00  0.000000000000E+00
      0    -2 -1.189070857743E-03  9.396364132675E-03  0.000000000000E+00  0.000000000000E+00
      0    -3  3.630299049636E-03 -4.009489604752E-03  0.000000000000E+00  0.000000000000E+00
      0    -4 -1.030743632806E-03  1.422683639490E-03  0.000000000000E+00  0.000000000000E+00
      0    -5  8.395781158174E-06 -1.972660533474E-04  0.000000000000E+00  0.000000000000E+00
      0    -6  4.030036179165E-05  1.147253677154E-04  0.000000000000E+00  0.000000000000E+00
      0    -7 -1.088535995784E-05  4.785252703596E-05  0.000000000000E+00  0.000000000000E+00
      0    -8  2.504579755116E-05 -7.899421003075E-06  0.000000000000E+00  0.000000000000E+00
      0    -9 -1.413975633279E-06 -1.419079725927E-06  0.000000000000E+00  0.000000000000E+00
      0   -10  4.021943853027E-06  6.290491882396E-07  0.000000000000E+00  0.000000000000E+00
      0   -11 -3.719893519950E-07 -9.129088697123E-07  0.000000000000E+00  0.000000000000E+00
      0   -12 -2.633583330574E-07  1.353336063273E-06  0.000000000000E+00  0.000000000000E+00
      0   -13  2.170994022708E-07 -3.313276111313E-07  0.000000000000E+00  0.000000000000E+00
      0   -14 -1.229747768789E-07  2.175806912354E-07  0.000000000000E+00  0.000000000000E+00
      0   -15  4.754599845861E-09 -7.657162710003E-08  0.000000000000E+00  0.000000000000E+00
      0   -16  3.176268117779E-08  6.087024200902E-09  0.000000000000E+00  0.000000000000E+00
      0   -17 -2.300045247219E-08 -9.920163717500E-09  0.000000000000E+00  0.000000000000E+00
      0   -18  1.753583776643E-08 -7.510446840069E-09  0.000000000000E+00  0.000000000000E+00
      0   -19 -9.693484122835E-09  2.641563410042E-09  0.000000000000E+00  0.000000000000E+00
      0   -20  3.646071968216E-09 -4.938638266573E-10  0.000000000000E+00  0.000000000000E+00
      0   -21 -2.015658033292E-09 -5.381924608620E-10  0.000000000000E+00  0.000000000000E+00
      0   -22  3.019954338278E-10  1.036285929184E-09  0.000000000000E+00  0.000000000000E+00
      0   -23  4.278666670640E-11 -8.071302040374E-10  0.000000000000E+00  0.000000000000E+00
      0   -24 -7.549743482834E-11  4.272459975364E-10  0.000000000000E+00  0.000000000000E+00
      1    24  3.018487220699E-11 -1.179940053160E-10  0.000000000000E+00  0.000000000000E+00
      1    23 -1.276050735075E-10  7.320923303858E-11  0.000000000000E+00  0.000000000000E+00
      1    22  5.894566997326E-10 -6.782687686352E-11  0.000000000000E+00  0.000000000000E+00
      1    21 -1.162425856933E-09  1.559119834970E-10  0.000000000000E+00  0.000000000000E+00
      1    20  3.777835156019E-09 -6.956291682207E-10  0.000000000000E+00  0.000000000000E+00
      1    19 -4.493653382016E-09  4.338572722054E-09  0.000000000000E+00  0.000000000000E+00
      1    18  7.139910291145E-09 -9.728065017588E-09  0.000000000000E+00  0.000000000000E+00
      1    17 -5.592857737970E-09  1.298438924124E-08  0.000000000000E+00  0.000000000000E+00
      1    16 -4.160645506780E-10 -5.014965251826E-08  0.000000000000E+00  0.000000000000E+00
      1    15  1.119116828998E-08  5.488636434473E-08  0.000000000000E+00  0.000000000000E+00
      1    14 -4.296794647055E-08 -4.087282484229E-08  0.000000000000E+00  0.000000000000E+00
      1    13  3.435535209567E-08 -1.644247953717E-09  0.000000000000E+00  0.000000000000E+00
      1    12  2.416912689293E-07  9.413252755191E-07  0.000000000000E+00  0.000000000000E+00
      1    11 -1.816523023059E-06 -9.192161476828E-07  0.000000000000E+00  0.000000000000E+00
      1    10  4.223899303565E-06  1.421257661426E-06  0.000000000000E+00  0.000000000000E+00
      1     9 -1.426164056316E-05  9.457130567468E-08  0.000000000000E+00  0.000000000000E+00
      1     8 -2.339095691439E-06 -1.218250046705E-05  0.000000000000E+00  0.000000000000E+00
      1     7 -1.874011030212E-05  2.847112419928E-06  0.000000000000E+00  0.000000000000E+00
      1     6  6.958738803595E-05 -9.252649270523E-06  0.000000000000E+00  0.000000000000E+00
      1     5  1.077811541168E-04  2.905158486126E-04  0.000000000000E+00  0.000000000000E+00
      1     4 -5.519613567960E-04  6.225679046809E-05  0.000000000000E+00  0.000000000000E+00
      1     3  2.808560086553E-03  1.207364139595E-03  0.000000000000E+00  0.000000000000E+00
      1     2 -1.215984340508E-02 -1.672243510606E-03  0.000000000000E+00  0.000000000000E+00
      1     1  2.852089880611E-03 -3.386546198757E-02  0.000000000000E+00  0.000000000000E+00
      1     0  3.922642808915E-01  5.326558948087E-01  0.000000000000E+00  0.000000000000E+00
      1    -1 -9.433833377278E-02  1.737396395480E-01  0.000000000000E+00  0.000000000000E+00
      1    -2 -5.416629962257E-03  8.532568800107E-03  0.000000000000E+00  0.000000000000E+00
      1    -3 -2.486646999187E-03  1.789327934083E-03  0.000000000000E+00  0.000000000000E+00
      1    -4  2.724763999335E-05  1.431453870820E-03  0.000000000000E+00  0.000000000000E+00
      1    -5  8.873000423949E-06 -5.773048538316E-04  0.000000000000E+00  0.000000000000E+00
      1    -6  1.769275150143E-04 -1.077736533956E-04  0.000000000000E+00  0.000000000000E+00
      1    -7  2.592437765980E-05 -4.136629666573E-05  0.000000000000E+00  0.000000000000E+00
      1    -8 -5.381401114348E-06  6.190121374761E-06  0.000000000000E+00  0.000000000000E+00
      1    -9 -1.044717164538E-05 -1.526443132123E-06  0.000000000000E+00  0.000000000000E+00
      1   -10  4.807632557983E-06  3.338529976861E-06  0.000000000000E+00  0.000000000000E+00
      1   -11 -1.621873394904E-06 -1.287409525173E-06  0.000000000000E+00  0.000000000000E+00
      1   -12  1.841246385477E-07  9.973722594532E-07  0.000000000000E+00  0.000000000000E+00
      1   -13  3.962200107374E-07 -7.134834825639E-07  0.000000000000E+00  0.000000000000E+00
      1   -14  8.389567374362E-09  4.950965162728E-08  0.000000000000E+00  0.000000000000E+00
      1   -15  1.932285839429E-08 -9.055831875157E-09  0.000000000000E+00  0.000000000000E+00
      1   -16  3.965265631985E-09  8.595016388151E-09  0.000000000000E+00  0.000000000000E+00
      1   -17 -2.392084306308E-08  1.061732569980E-08  0.000000000000E+00  0.000000000000E+00
      1   -18  9.935749815531E-09  4.003748448114E-09  0.000000000000E+00  0.000000000000E+00
      1   -19 -7.630916263950E-09 -1.221119702629E-09  0.000000000000E+00  0.000000000000E+00
      1   -20  3.047477939867E-09  2.455210995526E-09  0.000000000000E+00  0.000000000000E+00
      1   -21 -9.678068937078E-10 -2.465919649351E-09  0.000000000000E+00  0.000000000000E+00
      1   -22  5.705114944783E-10  1.077410312564E-09  0.000000000000E+00  0.000000000000E+00
      1   -23 -2.571691371141E-10 -6.773338895376E-10  0.000000000000E+00  0.000000000000E+00
      1   -24  7.599829964021E-11  3.305606768091E-10  0.000000000000E+00  0.000000000000E+00
      2    24 -9.272226613084E-11 -3.234585771327E-10  0.000000000000E+00  0.000000000000E+00
      2    23  1.676345366095E-10  6.167624066631E-10  0.000000000000E+00  0.000000000000E+00
      2    22 -9.076324587742E-11 -9.171495257789E-10  0.000000000000E+00  0.000000000000E+00
