------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     3  0.000000000000E+00  0.000000000000E+00  4.972592538028E+00

------ Current Surface: Coil-Plasma separation =   3.000000000000E-01 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      2    21 -5.861891836151E-09 -9.692205977563E-09  0.000000000000E+00  0.000000000000E+00
      2    20 -1.900432766067E-08  4.430845110497E-10  0.000000000000E+00  0.000000000000E+00
      2    19 -7.208933196698E-08 -4.156759698986E-08  0.000000000000E+00  0.000000000000E+00
      2    18  1.502757620192E-09 -1.257583312760E-09  0.000000000000E+00  0.000000000000E+00
      2    17  3.639851869818E-08  6.996233669319E-08  0.000000000000E+00  0.000000000000E+00
      2    16  2.505837166065E-07 -6.765303416117E-08  0.000000000000E+00  0.000000000000E+00
      2    15  5.162934727196E-08 -3.006999592493E-09  0.000000000000E+00  0.000000000000E+00
      2    14  6.374160453236E-07 -1.954293438313E-06  0.000000000000E+00  0.000000000000E+00
      2    13  2.262576481163E-07 -2.711272100376E-07  0.000000000000E+00  0.000000000000E+00
      2    12  4.244646397833E-07 -3.961209872136E-06  0.000000000000E+00  0.000000000000E+00
      2    11 -7.659813645503E-06 -4.576162612397E-06  0.000000000000E+00  0.000000000000E+00
      2    10 -1.858913959316E-06 -5.840082896657E-06  0.000000000000E+00  0.000000000000E+00
      2     9 -2.847641752647E-05 -5.296767276051E-06  0.000000000000E+00  0.000000000000E+00
      2     8  3.487029488446E-05  2.335869588758E-05  0.000000000000E+00  0.000000000000E+00
      2     7 -6.984390041653E-05  1.455971519512E-05  0.000000000000E+00  0.000000000000E+00
      2     6 -1.189760636146E-04 -1.520548320188E-04  0.000000000000E+00  0.000000000000E+00
      2     5 -4.332811623332E-05 -1.986959855783E-04  0.000000000000E+00  0.000000000000E+00
      2     4  4.665583430717E-04  4.151425220542E-04  0.000000000000E+00  0.000000000000E+00
      2     3 -6.637034959371E-04 -9.628991272475E-04  0.000000000000E+00  0.000000000000E+00
      2     2 -8.045329788799E-03 -7.587147908678E-03  0.000000000000E+00  0.000000000000E+00
      2     1  2.522046870264E-02  2.327997775490E-02  0.000000000000E+00  0.000000000000E+00
      2     0  6.107023460281E-02  5.497959651391E-02  0.000000000000E+00  0.000000000000E+00
      2    -1  6.049515280315E-02  5.544240485739E-02  0.000000000000E+00  0.000000000000E+00
      2    -2  3.531143643725E-02  1.680840433742E-02  0.000000000000E+00  0.000000000000E+00
      2    -3  5.986714480627E-03 -5.848046522783E-03  0.000000000000E+00  0.000000000000E+00
      2    -4  1.865281895317E-03 -1.190723595341E-03  0.000000000000E+00  0.000000000000E+00
      2    -5 -9.353977406313E-04 -3.190870660344E-04  0.000000000000E+00  0.000000000000E+00
      2    -6  2.920682426733E-04 -1.133937287368E-04  0.000000000000E+00  0.000000000000E+00
      2    -7 -1.601074581047E-04  1.056956997125E-04  0.000000000000E+00  0.000000000000E+00
      2    -8 -7.147965651667E-05  6.738879837857E-05  0.000000000000E+00  0.000000000000E+00
      2    -9 -2.907717071207E-05  1.055012614684E-05  0.000000000000E+00  0.000000000000E+00
      2   -10  2.261216489057E-05  8.361854894588E-07  0.000000000000E+00  0.000000000000E+00
      2   -11  9.607139840374E-06 -5.443997069453E-06  0.000000000000E+00  0.000000000000E+00
      2   -12  5.909321560478E-06 -4.590256412641E-06  0.000000000000E+00  0.000000000000E+00
      2   -13  4.426274900850E-06 -7.253733952299E-06  0.000000000000E+00  0.000000000000E+00
      2   -14  1.017938706769E-06 -1.481198971142E-06  0.000000000000E+00  0.000000000000E+00
      2   -15 -2.825933155187E-08 -1.042585434430E-06  0.000000000000E+00  0.000000000000E+00
      2   -16 -2.229320258182E-07  9.292186852459E-08  0.000000000000E+00  0.000000000000E+00
      2   -17 -6.030786715717E-07  2.821014300891E-07  0.000000000000E+00  0.000000000000E+00
      2   -18 -1.722315861846E-07  1.035743476713E-07  0.000000000000E+00  0.000000000000E+00
      2   -19 -1.361402396783E-07  9.947500108142E-08  0.000000000000E+00  0.000000000000E+00
      2   -20 -7.422967657696E-08  6.580605667537E-08  0.000000000000E+00  0.000000000000E+00
      2   -21 -1.972951269697E-08 -2.008329846625E-08  0.000000000000E+00  0.000000000000E+00
      2   -22 -1.320605545540E-08  3.824384574383E-09  0.000000000000E+00  0.000000000000E+00
      2   -23  7.551357088486E-09 -1.545278878054E-08  0.000000000000E+00  0.000000000000E+00
      2   -24  6.832496012108E-10 -2.532066514147E-09  0.000000000000E+00  0.000000000000E+00
      3    24 -9.093135461406E-09 -8.096758580841E-09  0.000000000000E+00  0.000000000000E+00
      3    23 -9.930902956804E-09 -4.722068714679E-09  0.000000000000E+00  0.000000000000E+00
      3    22 -1.238649796966E-08 -4.836793859096E-09  0.000000000000E+00  0.000000000000E+00
      3    21 -1.497089456874E-08  9.813092352392E-09  0.000000000000E+00  0.000000000000E+00
      3    20  2.772985656755E-08  1.494625872169E-08  0.000000000000E+00  0.000000000000E+00
      3    19  3.281881461774E-08  3.961692500598E-08  0.000000000000E+00  0.000000000000E+00
      3    18  7.859143483471E-08  6.472131845224E-08  0.000000000000E+00  0.000000000000E+00
      3    17 -9.925596249907E-09 -3.449503190371E-08  0.000000000000E+00  0.000000000000E+00
      3    16 -1.781343006709E-07 -1.548474253922E-07  0.000000000000E+00  0.000000000000E+00
      3    15 -2.549836001115E-07 -3.404049900983E-07  0.000000000000E+00  0.000000000000E+00
      3    14 -7.078431244121E-07  2.660516070355E-07  0.000000000000E+00  0.000000000000E+00
      3    13 -2.084355667108E-06 -3.621055892490E-08  0.000000000000E+00  0.000000000000E+00
      3    12  2.225440361690E-08  3.361185597184E-06  0.000000000000E+00  0.000000000000E+00
      3    11 -4.050931347739E-06 -1.465753251209E-06  0.000000000000E+00  0.000000000000E+00
      3    10  1.640173042042E-05  1.901261568831E-05  0.000000000000E+00  0.000000000000E+00
      3     9 -1.625141485410E-05  7.343565305080E-06  0.000000000000E+00  0.000000000000E+00
      3     8  3.735104806470E-05  9.002779749483E-06  0.000000000000E+00  0.000000000000E+00
      3     7  2.976177536736E-05  3.385676642929E-05  0.000000000000E+00  0.000000000000E+00
      3     6 -9.899640316142E-05 -1.738962474962E-04  0.000000000000E+00  0.000000000000E+00
      3     5  2.555078148741E-05  3.590675706574E-04  0.000000000000E+00  0.000000000000E+00
      3     4 -1.670697446019E-05  2.143300905342E-04  0.000000000000E+00  0.000000000000E+00
      3     3 -1.924381333103E-03 -1.787657893095E-03  0.000000000000E+00  0.000000000000E+00
      3     2  3.804095522087E-03  2.540647465319E-03  0.000000000000E+00  0.000000000000E+00
      3     1  5.808735322187E-04  8.550006762915E-03  0.000000000000E+00  0.000000000000E+00
      3     0 -1.392991261397E-02 -2.946858283909E-02  0.000000000000E+00  0.000000000000E+00
      3    -1 -7.129951733490E-02 -5.976909628762E-02  0.000000000000E+00  0.000000000000E+00
      3    -2 -1.906103914418E-02 -8.967150845219E-03  0.000000000000E+00  0.000000000000E+00
      3    -3 -5.172260133496E-03 -9.767399672824E-03  0.000000000000E+00  0.000000000000E+00
      3    -4 -2.838908418496E-03  4.028868500048E-03  0.000000000000E+00  0.000000000000E+00
      3    -5 -4.905433142678E-04  6.864799865112E-04  0.000000000000E+00  0.000000000000E+00
      3    -6  3.613296667587E-04 -2.980089364000E-04  0.000000000000E+00  0.000000000000E+00
      3    -7 -3.300267676252E-05  2.063132254226E-04  0.000000000000E+00  0.000000000000E+00
      3    -8  1.122723650378E-04 -1.036783267558E-04  0.000000000000E+00  0.000000000000E+00
      3    -9  1.411029934631E-05 -1.512431681563E-05  0.000000000000E+00  0.000000000000E+00
      3   -10  6.732221802245E-06 -1.154790343019E-05  0.000000000000E+00  0.000000000000E+00
      3   -11 -1.732310977175E-05 -3.679817269057E-06  0.000000000000E+00  0.000000000000E+00
      3   -12 -1.081408060962E-05  6.339755895233E-06  0.000000000000E+00  0.000000000000E+00
      3   -13 -5.361712694016E-06  1.488015348620E-07  0.000000000000E+00  0.000000000000E+00
      3   -14 -3.384304059481E-06  3.324058487445E-06  0.000000000000E+00  0.000000000000E+00
      3   -15 -1.852798149851E-06  1.060539545314E-06  0.000000000000E+00  0.000000000000E+00
      3   -16  3.504279001354E-07 -2.037328998918E-07  0.000000000000E+00  0.000000000000E+00
      3   -17 -2.344374459265E-08  2.174162368403E-07  0.000000000000E+00  0.000000000000E+00
      3   -18  3.097844799888E-07 -2.465727105502E-07  0.000000000000E+00  0.000000000000E+00
      3   -19  1.182187951831E-07 -7.053334423593E-09  0.000000000000E+00  0.000000000000E+00
      3   -20  4.354302337770E-08 -1.637882258779E-09  0.000000000000E+00  0.000000000000E+00
      3   -21  5.237103556212E-08 -2.235216933032E-08  0.000000000000E+00  0.000000000000E+00
      3   -22  1.096502382029E-09  3.077515282254E-08  0.000000000000E+00  0.000000000000E+00
      3   -23 -2.189568429101E-09  5.056359558495E-09  0.000000000000E+00  0.000000000000E+00
      3   -24 -3.334805555343E-09  2.720912035745E-09  0.000000000000E+00  0.000000000000E+00
      4    24  3.867497740871E-09  6.846586054180E-09  0.000000000000E+00  0.000000000000E+00
      4    23  1.108640283233E-08  1.415012174720E-08  0.000000000000E+00  0.000000000000E+00
      4    22  1.000839588666E-08  1.256395564772E-08  0.000000000000E+00  0.000000000000E+00
      4    21  1.185181568546E-08  1.940612408960E-09  0.000000000000E+00  0.000000000000E+00
