------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     3  0.000000000000E+00  0.000000000000E+00  4.972592538028E+00

------ Current Surface: Coil-Plasma separation =   2.891952330440E-01 -----
Number of fourier modes in table
         545
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      2   -11  1.549393314861E-05  4.219881021919E-06  0.000000000000E+00  0.000000000000E+00
      2   -12  3.331874334269E-06 -6.606261922077E-06  0.000000000000E+00  0.000000000000E+00
      2   -13 -2.962444391030E-06 -1.773643629359E-05  0.000000000000E+00  0.000000000000E+00
      2   -14  5.472307126665E-06 -3.634980500775E-06  0.000000000000E+00  0.000000000000E+00
      2   -15  1.558881555181E-05  4.949689501453E-06  0.000000000000E+00  0.000000000000E+00
      2   -16  7.359176631573E-06 -1.159553667001E-07  0.000000000000E+00  0.000000000000E+00
      3    16 -5.132640067113E-06 -2.848848044450E-07  0.000000000000E+00  0.000000000000E+00
      3    15 -1.794609014762E-05  7.575094200466E-06  0.000000000000E+00  0.000000000000E+00
      3    14 -1.939422146752E-05  1.833509227686E-05  0.000000000000E+00  0.000000000000E+00
      3    13 -6.407515677121E-06  4.459683849729E-06  0.000000000000E+00  0.000000000000E+00
      3    12  2.257727209821E-05 -2.266085217365E-05  0.000000000000E+00  0.000000000000E+00
      3    11  1.962449816779E-05 -2.690241025120E-05  0.000000000000E+00  0.000000000000E+00
      3    10  1.351316663093E-05  2.649754780604E-05  0.000000000000E+00  0.000000000000E+00
      3     9 -2.962895016135E-05  2.008919268436E-05  0.000000000000E+00  0.000000000000E+00
      3     8  3.742275079125E-05  1.442792777822E-05  0.000000000000E+00  0.000000000000E+00
      3     7  2.328118248222E-05  2.554358252926E-05  0.000000000000E+00  0.000000000000E+00
      3     6 -9.395159061267E-05 -1.722134916422E-04  0.000000000000E+00  0.000000000000E+00
      3     5  4.218917617398E-05  3.476835435533E-04  0.000000000000E+00  0.000000000000E+00
      3     4 -3.914616990408E-05  2.190369079730E-04  0.000000000000E+00  0.000000000000E+00
      3     3 -1.822167469541E-03 -1.747921890111E-03  0.000000000000E+00  0.000000000000E+00
      3     2  3.678556558420E-03  2.563236332982E-03  0.000000000000E+00  0.000000000000E+00
      3     1  7.629312203807E-04  8.027101916167E-03  0.000000000000E+00  0.000000000000E+00
      3     0 -1.396620379899E-02 -2.836770418348E-02  0.000000000000E+00  0.000000000000E+00
      3    -1 -6.889276255869E-02 -5.792025134168E-02  0.000000000000E+00  0.000000000000E+00
      3    -2 -1.923089955199E-02 -8.463846368211E-03  0.000000000000E+00  0.000000000000E+00
      3    -3 -5.157556442265E-03 -9.180691594743E-03  0.000000000000E+00  0.000000000000E+00
      3    -4 -2.608927057293E-03  3.874923284348E-03  0.000000000000E+00  0.000000000000E+00
      3    -5 -4.746681780162E-04  6.650600607916E-04  0.000000000000E+00  0.000000000000E+00
      3    -6  3.742525248101E-04 -3.057765299040E-04  0.000000000000E+00  0.000000000000E+00
      3    -7 -3.236002245427E-05  1.876767068613E-04  0.000000000000E+00  0.000000000000E+00
