------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     3  0.000000000000E+00  0.000000000000E+00  4.972592538028E+00

------ Current Surface: Coil-Plasma separation =   1.000000000000E-01 -----
Number of fourier modes in table
         545
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      0     0  1.405323727128E+00  0.000000000000E+00  0.000000000000E+00  0.000000000000E+00
      0    -1  2.348920900669E-02 -1.993439529887E-02  0.000000000000E+00  0.000000000000E+00
      0    -2 -1.193162877891E-03  9.393951651006E-03  0.000000000000E+00  0.000000000000E+00
      0    -3  3.635376964821E-03 -4.009028458778E-03  0.000000000000E+00  0.000000000000E+00
      0    -4 -1.030956680897E-03  1.427805214259E-03  0.000000000000E+00  0.000000000000E+00
      0    -5  5.490976122098E-06 -2.044539167736E-04  0.000000000000E+00  0.000000000000E+00
      0    -6  3.795937934836E-05  1.149683472606E-04  0.000000000000E+00  0.000000000000E+00
      0    -7 -5.131415738978E-06  5.168376286149E-05  0.000000000000E+00  0.000000000000E+00
      0    -8  2.255987608552E-05 -9.379243572902E-06  0.000000000000E+00  0.000000000000E+00
      0    -9 -8.719308513324E-06 -8.839323878297E-06  0.000000000000E+00  0.000000000000E+00
      0   -10  6.626458703704E-06  3.699827975111E-06  0.000000000000E+00  0.000000000000E+00
      0   -11  1.462763746790E-05  1.406862999809E-05  0.000000000000E+00  0.000000000000E+00
      0   -12  1.258569412786E-05  1.387989345445E-05  0.000000000000E+00  0.000000000000E+00
      0   -13 -3.523754584203E-07 -1.010204552526E-06  0.000000000000E+00  0.000000000000E+00
      0   -14 -8.394892538736E-06 -6.905549913604E-06  0.000000000000E+00  0.000000000000E+00
      0   -15 -7.354741214838E-06 -4.569321558517E-06  0.000000000000E+00  0.000000000000E+00
      0   -16 -2.886679300941E-06 -5.385128275515E-18  0.000000000000E+00  0.000000000000E+00
      1    16  1.075287028448E-06  1.231897417689E-07  0.000000000000E+00  0.000000000000E+00
      1    15  2.678076793375E-06 -1.552316858429E-06  0.000000000000E+00  0.000000000000E+00
      1    14  7.544254999846E-06 -7.480001517960E-06  0.000000000000E+00  0.000000000000E+00
      1    13  1.604009233580E-05 -1.625529373100E-05  0.000000000000E+00  0.000000000000E+00
      1    12  1.506256965805E-05 -1.443413125306E-05  0.000000000000E+00  0.000000000000E+00
      1    11 -2.503822223636E-06 -2.837455559122E-07  0.000000000000E+00  0.000000000000E+00
      1    10 -9.299120441795E-06  1.485510303709E-05  0.000000000000E+00  0.000000000000E+00
      1     9 -2.628090039699E-05  1.211587905346E-05  0.000000000000E+00  0.000000000000E+00
      1     8 -3.626286927039E-06 -1.007634327444E-05  0.000000000000E+00  0.000000000000E+00
      1     7 -1.324374848871E-05 -2.894376882152E-06  0.000000000000E+00  0.000000000000E+00
      1     6  7.591491554105E-05 -1.470622799148E-05  0.000000000000E+00  0.000000000000E+00
      1     5  1.059581442195E-04  2.892840161888E-04  0.000000000000E+00  0.000000000000E+00
      1     4 -5.554352259218E-04  6.956499157804E-05  0.000000000000E+00  0.000000000000E+00
      1     3  2.808127018464E-03  1.203625072272E-03  0.000000000000E+00  0.000000000000E+00
      1     2 -1.215397215771E-02 -1.674678346241E-03  0.000000000000E+00  0.000000000000E+00
      1     1  2.847814263983E-03 -3.386142430610E-02  0.000000000000E+00  0.000000000000E+00
      1     0  3.922616677059E-01  5.326545409615E-01  0.000000000000E+00  0.000000000000E+00
      1    -1 -9.433414415023E-02  1.737380807331E-01  0.000000000000E+00  0.000000000000E+00
      1    -2 -5.415010733631E-03  8.536310843839E-03  0.000000000000E+00  0.000000000000E+00
      1    -3 -2.491420011485E-03  1.786521898085E-03  0.000000000000E+00  0.000000000000E+00
      1    -4  2.805264698719E-05  1.428639034677E-03  0.000000000000E+00  0.000000000000E+00
      1    -5  1.190871183369E-05 -5.707565962240E-04  0.000000000000E+00  0.000000000000E+00
      1    -6  1.791113281274E-04 -1.088836843581E-04  0.000000000000E+00  0.000000000000E+00
      1    -7  1.892046925249E-05 -4.634668777640E-05  0.000000000000E+00  0.000000000000E+00
      1    -8 -8.906116935138E-06  1.733517164404E-06  0.000000000000E+00  0.000000000000E+00
      1    -9 -4.970477284011E-06  4.962859548481E-06  0.000000000000E+00  0.000000000000E+00
      1   -10  1.568953803859E-05  1.370019047136E-05  0.000000000000E+00  0.000000000000E+00
      1   -11  7.281446080653E-07  1.271325518028E-06  0.000000000000E+00  0.000000000000E+00
      1   -12 -9.533787985680E-06 -9.063264375135E-06  0.000000000000E+00  0.000000000000E+00
      1   -13 -1.277759894991E-05 -1.411946396440E-05  0.000000000000E+00  0.000000000000E+00
      1   -14 -6.031966467353E-06 -6.295125017062E-06  0.000000000000E+00  0.000000000000E+00
      1   -15  7.508814151894E-07 -4.743088035349E-07  0.000000000000E+00  0.000000000000E+00
      1   -16  1.075287028436E-06  1.231897417648E-07  0.000000000000E+00  0.000000000000E+00
      2    16  2.356699185685E-06  8.289208002836E-07  0.000000000000E+00  0.000000000000E+00
      2    15  4.553014832538E-06 -1.938165185801E-06  0.000000000000E+00  0.000000000000E+00
      2    14  5.535244673060E-06 -4.362527073322E-06  0.000000000000E+00  0.000000000000E+00
      2    13 -6.555252359225E-07  1.229294574792E-06  0.000000000000E+00  0.000000000000E+00
      2    12 -1.823483104623E-05  1.752227704314E-05  0.000000000000E+00  0.000000000000E+00
      2    11 -2.818333309848E-05  2.753965009316E-05  0.000000000000E+00  0.000000000000E+00
      2    10 -9.740814971528E-06  1.142069864321E-05  0.000000000000E+00  0.000000000000E+00
      2     9  8.834897527557E-06 -8.793211608117E-06  0.000000000000E+00  0.000000000000E+00
      2     8  2.763142805525E-05 -2.278516948185E-05  0.000000000000E+00  0.000000000000E+00
      2     7 -3.367428857072E-07  5.668797701241E-05  0.000000000000E+00  0.000000000000E+00
      2     6 -7.246322797201E-05 -7.855706578893E-05  0.000000000000E+00  0.000000000000E+00
      2     5 -7.137091275951E-05 -8.317000360399E-05  0.000000000000E+00  0.000000000000E+00
      2     4  2.376205474346E-04  2.439212497092E-04  0.000000000000E+00  0.000000000000E+00
      2     3 -1.310261061897E-03 -8.122801140215E-04  0.000000000000E+00  0.000000000000E+00
      2     2 -2.185813938568E-03 -4.963982508969E-03  0.000000000000E+00  0.000000000000E+00
      2     1  1.039228508737E-02  2.161185965818E-02  0.000000000000E+00  0.000000000000E+00
      2     0  5.960343377897E-02  2.409216737705E-02  0.000000000000E+00  0.000000000000E+00
      2    -1  6.629162118448E-02  1.433417124254E-02  0.000000000000E+00  0.000000000000E+00
      2    -2  4.308252613157E-02 -6.898423611826E-03  0.000000000000E+00  0.000000000000E+00
      2    -3  1.068476610310E-03 -6.953924274364E-04  0.000000000000E+00  0.000000000000E+00
      2    -4  9.400353030341E-04 -9.377983713152E-04  0.000000000000E+00  0.000000000000E+00
      2    -5 -5.346189240973E-04 -2.983772898180E-04  0.000000000000E+00  0.000000000000E+00
      2    -6 -6.236718047516E-05  1.243631186516E-04  0.000000000000E+00  0.000000000000E+00
      2    -7 -2.474236508704E-05  7.855800348920E-05  0.000000000000E+00  0.000000000000E+00
      2    -8 -5.282481604665E-06 -2.547283156632E-05  0.000000000000E+00  0.000000000000E+00
      2    -9  1.600688055106E-06  3.129256588688E-06  0.000000000000E+00  0.000000000000E+00
      2   -10  4.644587578151E-06 -3.571937304282E-06  0.000000000000E+00  0.000000000000E+00
