------ Plasma information from VMEC ----
np     iota_edge       phip_edge       curpol
     5  0.000000000000E+00  0.000000000000E+00  1.956111262946E+01

------ Current Surface: Coil-Plasma separation =   5.000000000000E-01 -----
Number of fourier modes in table
        1201
Table of fourier coefficients
m,n,crc2,czs2,crs2,czc2
      2    -6  6.965556590680E-05 -4.798154045222E-05  0.000000000000E+00  0.000000000000E+00
      2    -7 -2.967346500723E-05  3.580056772722E-05  0.000000000000E+00  0.000000000000E+00
      2    -8  3.334058803258E-07  1.521910822916E-06  0.000000000000E+00  0.000000000000E+00
      2    -9 -1.436765088058E-07  5.410926203233E-07  0.000000000000E+00  0.000000000000E+00
      2   -10 -6.093150363442E-07  7.451683935286E-07  0.000000000000E+00  0.000000000000E+00
      2   -11  1.869800163191E-07 -1.462799535338E-07  0.000000000000E+00  0.000000000000E+00
      2   -12 -1.019644978279E-07  1.107054026143E-07  0.000000000000E+00  0.000000000000E+00
      2   -13  2.431527438857E-08 -2.053663179591E-08  0.000000000000E+00  0.000000000000E+00
      2   -14 -7.995274283346E-09  9.281057076151E-09  0.000000000000E+00  0.000000000000E+00
      2   -15  6.581663993107E-10 -5.957063512857E-10  0.000000000000E+00  0.000000000000E+00
      2   -16 -1.748994146343E-09 -1.769812386378E-09  0.000000000000E+00  0.000000000000E+00
      2   -17  3.974265871368E-09  4.369023499335E-09  0.000000000000E+00  0.000000000000E+00
      2   -18  1.158387543605E-09  1.673702611942E-09  0.000000000000E+00  0.000000000000E+00
      2   -19 -1.884891595160E-08 -1.889404232574E-08  0.000000000000E+00  0.000000000000E+00
      2   -20  1.856928397886E-08  1.551304795798E-08  0.000000000000E+00  0.000000000000E+00
      2   -21  4.084322629183E-08  4.483163171231E-08  0.000000000000E+00  0.000000000000E+00
      2   -22 -8.677988169400E-08 -8.047407972708E-08  0.000000000000E+00  0.000000000000E+00
      2   -23 -3.480945058999E-08 -5.119585936167E-08  0.000000000000E+00  0.000000000000E+00
      2   -24  2.032714530294E-07  1.990820894690E-07  0.000000000000E+00  0.000000000000E+00
      3    24 -3.321097785266E-07  2.367600271452E-07  0.000000000000E+00  0.000000000000E+00
      3    23  5.079074153562E-07 -5.258924029091E-07  0.000000000000E+00  0.000000000000E+00
      3    22  6.547056465543E-08 -1.194882873560E-08  0.000000000000E+00  0.000000000000E+00
      3    21 -2.955936257202E-07  2.886408141673E-07  0.000000000000E+00  0.000000000000E+00
      3    20  5.761847734608E-08 -7.613961781450E-08  0.000000000000E+00  0.000000000000E+00
      3    19  9.987096096387E-08 -9.235756822359E-08  0.000000000000E+00  0.000000000000E+00
      3    18 -5.047966377477E-08  5.362472707490E-08  0.000000000000E+00  0.000000000000E+00
      3    17 -1.351700365895E-08  1.080042734149E-08  0.000000000000E+00  0.000000000000E+00
      3    16  1.735466473448E-08 -1.743113799043E-08  0.000000000000E+00  0.000000000000E+00
      3    15 -2.832013654835E-09  3.552207864985E-09  0.000000000000E+00  0.000000000000E+00
      3    14 -2.166182934090E-09  2.528955641431E-09  0.000000000000E+00  0.000000000000E+00
      3    13 -9.980019842912E-10 -3.861433304619E-09  0.000000000000E+00  0.000000000000E+00
